1	968	783	2150	526	2448	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
2	651	2761	1670	1258	1993	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
3	2288	192	2631	334	473	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
4	856	1577	2354	336	1942	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
5	1993	1944	1995	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
6	1605	92	604	846	164	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
7	651	963	87	3055	681	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
8	2085	3050	3118	2503	267	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
9	168	1500	1944	222	2737	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
10	200	989	1605	2935	3032	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
11	448	651	1586	2858	2124	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
12	1978	2554	526	914	155	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
13	2381	974	168	2269	1191	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
14	192	171	455	2935	1781	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
15	974	2631	1035	2176	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
16	2290	171	1781	2176	2935	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
17	2020	681	1362	3043	168	1867	1031	2858	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
18	2020	681	1362	3043	168	1867	1031	2858	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
19	2723	124	379	2335	2558	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
20	200	2786	124	1146	1605	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
21	975	2004	662	828	325	2280	612	1146	2141	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
22	975	2004	662	828	325	2280	612	1146	2141	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
23	2381	1633	974	168	2176	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
24	171	455	1146	970	99	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
25	2631	1322	2935	1963	1217	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
26	3043	783	2761	1803	2282	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
27	124	379	299	2335	382	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
28	1633	3033	974	1376	1351	1963	1789	1191	3050	168	-1	-1	-1	-1	-1	-1	-1	-1	-1	
29	1633	3033	974	1376	1351	1963	1789	1191	3050	168	-1	-1	-1	-1	-1	-1	-1	-1	-1	
30	1845	750	584	1788	1573	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
31	1633	974	1376	1789	1191	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
32	2244	2290	963	188	975	364	1146	3053	124	447	788	171	604	365	389	-1	-1	-1	-1	
33	2244	2290	963	188	975	364	1146	3053	124	447	788	171	604	365	389	-1	-1	-1	-1	
34	2244	2290	963	188	975	364	1146	3053	124	447	788	171	604	365	389	-1	-1	-1	-1	
35	1672	2176	974	1191	1963	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
36	508	2554	2831	651	87	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
37	1586	267	2858	3038	1868	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
38	1417	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
39	2187	1361	508	239	814	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
40	1118	1313	374	2830	2531	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
41	1200	2557	2136	80	290	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
42	2858	2831	1670	2124	783	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
43	1932	1182	2084	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
44	2503	651	3116	3050	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
45	524	857	1963	1817	3050	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
46	379	2794	393	1577	846	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
47	651	1263	2365	783	448	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
48	2370	2170	131	87	222	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
49	622	1263	2030	1803	148	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
50	1850	856	1201	382	1993	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
51	2244	2788	1850	17	2172	1146	2723	788	612	3032	-1	-1	-1	-1	-1	-1	-1	-1	-1	
52	2244	2788	1850	17	2172	1146	2723	788	612	3032	-1	-1	-1	-1	-1	-1	-1	-1	-1	
53	1850	17	2172	1146	2723	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
54	3018	2631	3043	473	2761	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
55	2507	455	162	1182	1954	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
56	83	3055	455	2632	526	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
57	1605	447	3043	362	164	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
58	2786	507	1217	681	963	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
59	2850	2207	1957	2995	1454	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
60	124	2934	960	1850	1957	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
61	2227	526	2030	963	3038	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
62	1217	171	2556	2631	2150	974	2440	2290	1867	2288	-1	-1	-1	-1	-1	-1	-1	-1	-1	
63	1217	171	2556	2631	2150	974	2440	2290	1867	2288	-1	-1	-1	-1	-1	-1	-1	-1	-1	
64	1927	2061	2288	2556	2751	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
65	524	2631	1322	2677	1944	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
66	589	2552	1224	2381	1051	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
67	1605	200	604	1217	3032	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
68	2288	2861	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
69	2851	1217	1322	2631	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
70	2831	588	2761	736	2282	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
71	1519	632	2683	395	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
72	960	2632	1605	447	171	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
73	2556	974	1224	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
74	974	1224	2381	1051	168	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
75	518	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
76	1326	2728	1031	2737	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
77	1938	2994	1301	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
78	1854	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
79	1258	651	2227	148	2730	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
80	2987	1957	17	73	2997	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
81	1282	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
82	2861	1781	1322	2935	857	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
83	2365	2030	2761	1993	526	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
84	200	2250	2552	970	2280	2288	605	2723	662	1605	-1	-1	-1	-1	-1	-1	-1	-1	-1	
85	200	2250	2552	970	2280	2288	605	2723	662	1605	-1	-1	-1	-1	-1	-1	-1	-1	-1	
