335	0	10	2
335	0	10	3
2779	0	10	27
1587	0	10	28
1587	0	10	29
2779	0	10	30
2317	0	10	50
2317	0	10	51
1578	0	10	56
1578	0	10	59
1847	0	10	90
1847	0	10	93
1759	0	9	2
1759	0	9	3
1066	0	9	27
1198	0	9	28
1198	0	9	29
1066	0	9	30
521	0	9	50
521	0	9	51
1664	0	9	56
1664	0	9	59
2957	0	9	90
2957	0	9	93
820	0	8	2
820	0	8	3
1396	0	8	27
1970	0	8	28
1970	0	8	29
1396	0	8	30
1307	0	8	50
1307	0	8	51
755	0	8	56
755	0	8	59
1797	0	8	90
1797	0	8	93
511	0	8	106
511	0	8	107
511	0	8	108
2644	0	8	114
2644	0	8	118
409	0	7	2
409	0	7	3
2910	0	7	27
1585	0	7	28
1585	0	7	29
2910	0	7	30
1970	0	7	50
1970	0	7	51
2038	0	7	56
2038	0	7	59
1228	0	7	90
1228	0	7	93
297	0	7	106
297	0	7	107
297	0	7	108
1995	0	7	114
1995	0	7	118
1544	0	6	2
1544	0	6	3
2037	0	6	27
1260	0	6	28
1260	0	6	29
2037	0	6	30
2780	0	6	50
2780	0	6	51
1307	1	6	56
1307	0	6	59
2054	0	6	64
2054	0	6	65
1613	0	6	90
1613	0	6	93
2023	0	6	106
2023	0	6	107
2023	0	6	108
177	0	6	114
177	0	6	118
688	0	5	1
179	0	5	2
179	0	5	3
2037	0	5	4
90	0	5	6
1136	0	5	7
2922	0	5	8
1288	0	5	10
128	0	5	11
2027	0	5	12
2071	1	5	13
2744	0	5	14
1509	0	5	15
676	0	5	17
2125	0	5	18
1409	0	5	19
2066	0	5	20
2508	0	5	21
3020	0	5	24
1209	0	5	25
947	0	5	26
1509	0	5	27
1960	0	5	28
1960	0	5	29
1509	0	5	30
210	0	5	31
2205	0	5	32
1613	0	5	33
1731	0	5	34
868	0	5	35
1136	0	5	36
412	0	5	38
442	0	5	40
1585	0	5	41
90	0	5	42
308	1	5	43
128	0	5	44
2149	0	5	45
2149	0	5	47
835	0	5	48
1966	0	5	49
1228	0	5	50
1228	0	5	51
1593	0	5	52
2071	0	5	53
1499	0	5	54
1732	0	5	55
439	0	5	56
2334	0	5	57
349	0	5	58
