2693	0	10	1
2693	0	10	2
1699	0	10	10
1699	0	10	11
1787	0	10	12
1787	0	10	13
2655	0	10	22
2655	0	10	23
2277	0	10	61
2277	0	10	62
3064	0	9	1
3064	0	9	2
2167	0	9	10
2167	0	9	11
2248	0	9	12
2248	0	9	13
754	0	9	22
754	0	9	23
2555	0	9	61
2555	0	9	62
2031	0	8	1
2031	0	8	2
2544	0	8	10
2544	0	8	11
1035	0	8	12
1035	0	8	13
2624	0	8	22
2624	0	8	23
2197	0	8	61
2197	0	8	62
2953	0	7	1
2953	0	7	2
1897	0	7	10
1897	0	7	11
2173	0	7	12
2173	0	7	13
1516	0	7	22
1516	0	7	23
2031	0	7	61
2031	0	7	62
1898	0	6	1
1898	0	6	2
364	0	6	10
364	0	6	11
1160	0	6	12
1160	0	6	13
2248	0	6	22
2248	0	6	23
3029	0	6	61
3029	0	6	62
3085	0	5	1
3085	0	5	2
1296	0	5	5
267	0	5	6
2279	0	5	7
2354	0	5	8
2727	0	5	9
1898	0	5	10
1898	0	5	11
2569	0	5	12
2569	0	5	13
2270	0	5	15
2188	0	5	16
69	0	5	18
2791	0	5	19
2444	0	5	20
2098	0	5	21
3092	0	5	22
3092	0	5	23
490	0	5	24
1435	0	5	25
1787	0	5	26
2915	0	5	27
2248	0	5	28
2330	0	5	29
421	0	5	30
2270	0	5	31
1381	0	5	32
2031	0	5	33
307	0	5	34
568	0	5	35
516	0	5	36
628	0	5	37
3029	0	5	38
1435	0	5	40
3029	0	5	41
2556	0	5	42
1574	0	5	43
1079	0	5	44
242	0	5	45
758	0	5	46
1602	0	5	47
2911	0	5	48
2784	0	5	50
2555	0	5	51
2522	0	5	52
473	0	5	53
3007	0	5	54
861	0	5	55
1160	0	5	56
2191	0	5	57
1478	0	5	58
2925	0	5	59
2723	0	5	60
896	0	5	61
896	0	5	62
1160	0	5	64
2444	0	5	65
2624	0	5	66
1695	0	5	67
1957	0	5	68
2911	0	5	70
1434	0	5	71
473	0	5	72
957	0	5	73
2070	1	4	11
1787	1	4	23
1238	0	4	1
1238	0	4	2
2236	0	4	3
1574	0	4	4
482	0	4	5
620	0	4	6
2522	0	4	7
1435	0	4	8
736	0	4	9
2070	0	4	10
2444	0	4	12
2444	0	4	13
2368	0	4	15
317	0	4	16
1957	0	4	17
2031	0	4	18
325	0	4	19
2248	0	4	20
2743	0	4	21
1787	0	4	22
1940	0	4	24
2609	0	4	25
2173	0	4	26
473	0	4	27
2569	0	4	28
699	0	4	29
92	0	4	30
1815	0	4	31
2897	0	4	32
163	0	4	33
2937	0	4	34
1654	0	4	35
1059	0	4	36
473	0	4	37
1238	0	4	38
801	0	4	39
2188	0	4	40
801	0	4	41
1898	0	4	42
532	0	4	43
2368	0	4	44
516	0	4	45
2812	0	4	46
2932	0	4	47
2444	0	4	48
2746	0	4	50
551	0	4	51
2609	0	4	52
2194	0	4	53
102	0	4	54
1109	0	4	55
1602	0	4	56
2181	0	4	57
1302	0	4	58
1035	0	4	59
2330	0	4	60
3085	0	4	61
3085	0	4	62
473	0	4	63
1602	0	4	64
2911	0	4	65
2915	0	4	66
2925	0	4	67
1442	0	4	68
525	0	4	69
1127	0	4	70
775	0	4	71
3064	0	4	72
2734	0	4	73
758	1	3	10
1574	1	3	13
1160	1	3	20
2278	1	3	21
1187	1	3	26
393	1	3	33
2911	1	3	47
1942	1	3	69
383	0	3	1
383	0	3	2
2944	0	3	3
532	0	3	4
2544	0	3	5
2045	0	3	6
736	0	3	7
362	0	3	8
222	0	3	9
758	0	3	11
1574	0	3	12
122	0	3	15
2734	0	3	16
2576	0	3	17
393	0	3	18
2948	0	3	19
1187	0	3	22
1187	0	3	23
3064	0	3	24
2045	0	3	25
2452	0	3	27
1160	0	3	28
1671	0	3	29
2576	0	3	30
659	0	3	31
736	0	3	32
1916	0	3	34
3085	0	3	35
1296	0	3	36
779	0	3	37
2330	0	3	38
748	0	3	39
1837	0	3	40
2705	0	3	41
2169	0	3	42
460	0	3	43
1478	0	3	44
1654	0	3	45
2791	0	3	46
1035	0	3	48
1115	0	3	50
2544	0	3	51
736	0	3	52
455	0	3	53
1858	0	3	54
2555	0	3	55
2569	0	3	56
163	0	3	57
526	0	3	58
1983	0	3	59
2070	0	3	60
801	0	3	61
801	0	3	62
455	0	3	63
1035	0	3	64
473	0	3	65
1127	0	3	66
1160	0	3	67
2031	0	3	68
266	0	3	70
2522	0	3	71
3085	0	3	72
1000	0	3	73
2522	1	2	2
266	1	2	4
600	1	2	30
1718	1	2	53
896	1	2	55
736	1	2	57
1916	1	2	58
1146	1	2	62
2281	1	2	63
2194	1	2	67
2522	0	2	1
1535	0	2	3
1274	0	2	5
532	0	2	6
2120	0	2	7
2522	0	2	8
616	0	2	9
1146	0	2	10
1146	0	2	11
1695	0	2	12
1695	0	2	13
449	0	2	14
307	0	2	15
122	0	2	16
2544	0	2	17
2609	0	2	18
752	0	2	19
2569	0	2	20
1146	0	2	21
1961	0	2	22
