242	0	10	40
242	0	10	41
3029	0	9	40
3029	0	9	41
401	0	8	37
401	0	8	38
1340	0	8	40
1340	0	8	41
1707	0	7	37
1707	0	7	38
1711	0	7	40
1711	0	7	41
2604	0	7	74
2604	0	7	75
1205	0	6	37
1205	1	6	38
551	0	6	40
551	0	6	41
1654	0	6	74
1654	0	6	75
628	0	5	51
1279	0	5	1
2746	0	5	2
2253	0	5	3
1358	0	5	6
1269	0	5	7
1968	0	5	8
877	0	5	9
1268	0	5	10
302	0	5	11
1955	0	5	13
1470	0	5	14
178	0	5	15
1462	0	5	16
1769	0	5	17
2013	0	5	18
556	0	5	19
754	0	5	20
1969	0	5	21
2236	0	5	22
354	0	5	23
972	0	5	24
2497	0	5	25
2101	0	5	26
724	0	5	27
743	0	5	28
2143	0	5	29
2396	0	5	30
2349	0	5	31
775	0	5	32
2901	0	5	33
743	0	5	34
2189	0	5	35
1177	1	5	37
1177	0	5	38
707	0	5	40
707	0	5	41
1035	0	5	44
354	0	5	47
733	0	5	48
366	0	5	52
724	0	5	53
81	0	5	54
81	0	5	55
1462	0	5	56
403	0	5	57
290	0	5	58
1115	0	5	59
76	0	5	60
648	0	5	61
2197	0	5	62
1424	0	5	63
1356	0	5	64
3039	0	5	65
877	0	5	66
1229	0	5	67
2452	0	5	68
1235	0	5	69
2376	0	5	70
590	0	5	71
1204	0	5	72
1356	0	5	74
1356	0	5	75
2604	0	5	76
1035	0	5	77
1468	0	5	79
302	0	5	80
2693	0	5	82
1955	0	5	83
1280	0	5	84
1969	0	5	85
800	0	5	87
302	0	5	88
1562	0	4	51
724	0	4	1
673	0	4	2
609	0	4	3
2555	0	4	6
2185	0	4	7
2294	0	4	8
1709	0	4	9
1514	0	4	10
593	0	4	11
2829	0	4	12
1654	0	4	13
2497	0	4	14
731	0	4	15
3041	0	4	16
1191	0	4	17
2673	0	4	18
1425	0	4	19
2435	0	4	20
2253	0	4	21
1204	0	4	22
1711	0	4	23
466	0	4	24
799	0	4	25
1917	0	4	26
2852	0	4	27
1964	0	4	28
2167	0	4	29
1035	0	4	30
1980	0	4	31
2397	0	4	32
2090	0	4	33
2068	0	4	34
1204	0	4	35
191	0	4	37
191	0	4	38
1968	0	4	39
2375	0	4	40
2375	0	4	41
2452	0	4	43
2017	0	4	44
799	0	4	47
1626	0	4	48
2253	0	4	52
1842	0	4	53
638	0	4	54
1424	0	4	55
2294	0	4	56
1986	0	4	57
1989	0	4	58
1472	0	4	59
332	0	4	60
1796	0	4	61
1472	0	4	62
638	0	4	63
1842	0	4	64
302	0	4	65
1327	0	4	66
724	0	4	67
2454	0	4	68
1884	0	4	69
99	0	4	70
2943	0	4	71
1035	0	4	72
1298	0	4	73
118	0	4	74
118	0	4	75
2497	0	4	76
1171	0	4	77
2396	0	4	78
3033	0	4	79
76	0	4	80
3033	0	4	82
2031	0	4	83
2852	0	4	84
302	0	4	85
1232	0	4	86
1290	0	4	87
901	0	4	88
749	0	4	89
2968	0	3	51
2583	0	3	1
1969	0	3	2
2693	0	3	3
1296	0	3	4
1171	0	3	5
2497	0	3	6
1763	0	3	7
1268	1	3	8
1768	0	3	9
584	0	3	10
2624	0	3	11
1171	0	3	12
775	0	3	13
2480	0	3	14
1280	0	3	15
1964	0	3	16
1968	0	3	17
2897	0	3	18
1955	1	3	19
30	0	3	20
1298	0	3	21
1191	0	3	22
1279	0	3	23
2310	0	3	24
2480	0	3	25
1690	0	3	26
1622	0	3	27
1690	0	3	28
278	0	3	29
1937	0	3	30
2015	0	3	31
724	0	3	32
1232	0	3	33
2189	0	3	34
1098	0	3	35
839	0	3	37
839	0	3	38
2811	0	3	39
2197	1	3	40
2197	0	3	41
1232	0	3	42
625	0	3	43
724	0	3	44
401	0	3	46
2775	1	3	47
1709	0	3	48
2921	0	3	49
2090	0	3	50
1323	0	3	52
1204	0	3	53
625	0	3	54
638	0	3	55
1204	0	3	56
609	0	3	57
2185	0	3	58
354	0	3	59
800	0	3	60
2093	0	3	61
1442	0	3	62
532	0	3	63
800	0	3	64
994	0	3	65
568	0	3	66
1279	0	3	67
1462	0	3	68
16	0	3	69
490	0	3	70
70	0	3	71
1191	0	3	72
1356	0	3	73
2197	0	3	74
2197	0	3	75
1654	0	3	76
76	0	3	77
638	1	3	78
743	0	3	79
1356	0	3	80
1887	0	3	81
2013	1	3	82
2935	0	3	83
2031	0	3	84
1010	0	3	85
2743	0	3	86
1298	0	3	87
1472	0	3	88
185	0	3	89
1077	1	2	51
593	0	2	1
1340	0	2	2
