2795	0	5	99
1090	0	5	70
832	0	5	2
2232	0	5	69
3063	0	5	4
851	0	5	5
2048	0	5	6
1545	0	5	7
2171	0	5	8
2123	0	5	9
2377	0	5	10
1092	0	5	11
561	0	5	12
2256	0	5	13
1760	0	5	15
1476	0	5	16
925	0	5	18
2986	0	5	20
339	0	5	21
2871	0	5	22
1269	0	5	23
1815	0	5	25
848	0	5	26
1422	0	5	27
345	0	5	29
312	0	5	30
2519	0	5	31
2014	0	5	32
2582	0	5	33
2581	0	5	34
1910	0	5	35
2464	0	5	36
3111	0	5	37
2048	0	5	39
2737	0	5	40
2737	0	5	41
850	0	5	43
1105	0	5	44
2675	0	5	45
851	0	5	46
136	0	5	47
1151	0	5	49
2948	0	5	50
2675	0	5	51
1886	0	5	52
653	0	5	55
1002	0	5	56
1476	0	5	57
2057	0	5	58
1704	0	5	59
1545	0	5	60
1545	0	5	61
653	0	5	62
910	0	5	63
1736	0	5	64
1178	0	5	66
2389	0	5	67
136	0	5	72
1275	0	5	73
2331	0	5	74
2496	0	5	75
3066	0	5	76
2238	0	5	77
291	0	5	78
2011	0	5	80
1124	0	5	82
2273	0	5	83
1708	0	5	84
422	0	5	85
910	0	5	86
1090	0	5	87
291	0	5	88
1106	0	5	89
345	0	5	90
1906	0	5	91
22	0	5	92
1929	0	5	93
340	0	5	94
3111	0	5	96
2492	0	5	97
472	0	5	98
2389	0	5	104
2527	0	5	106
1090	0	5	108
2389	0	5	109
803	0	5	110
136	0	5	111
2906	0	4	99
263	0	4	70
406	0	4	2
472	0	4	69
2040	0	4	4
1604	0	4	5
1179	0	4	6
848	0	4	7
1938	0	4	8
1746	0	4	9
1122	0	4	10
2464	0	4	11
649	0	4	12
312	0	4	13
626	0	4	15
3069	0	4	16
2407	0	4	17
1906	0	4	18
1611	0	4	19
746	0	4	20
1688	0	4	21
1596	0	4	22
2256	0	4	23
2389	0	4	24
1090	1	4	25
1803	0	4	26
1309	0	4	27
2873	0	4	29
2427	0	4	30
499	0	4	31
1309	0	4	32
2442	0	4	33
2464	0	4	34
357	0	4	35
1922	0	4	36
1844	0	4	37
67	0	4	38
156	0	4	39
2048	0	4	40
2048	0	4	41
1184	0	4	43
1491	0	4	44
997	0	4	45
1383	0	4	46
1014	0	4	47
2295	0	4	49
2280	0	4	50
832	0	4	51
1416	0	4	52
1734	0	4	54
1002	0	4	55
1530	0	4	56
1270	0	4	57
1982	0	4	58
1910	0	4	59
3021	0	4	60
1309	0	4	61
1002	0	4	62
2229	0	4	63
1611	0	4	64
1736	0	4	65
2972	0	4	66
291	0	4	67
746	0	4	71
2565	0	4	72
1611	0	4	73
1090	0	4	74
1736	0	4	75
1910	0	4	76
1416	0	4	77
1122	0	4	78
50	0	4	79
977	0	4	80
3022	0	4	81
2040	0	4	82
2737	0	4	83
300	0	4	84
132	0	4	85
2123	0	4	86
3073	0	4	87
136	0	4	88
2832	0	4	89
2050	0	4	90
1275	0	4	91
1164	0	4	92
357	0	4	93
1538	0	4	94
653	0	4	95
3110	0	4	96
2048	0	4	97
3054	0	4	98
2202	0	4	101
3069	0	4	102
2442	0	4	103
1122	0	4	104
2850	0	4	106
3110	0	4	108
291	0	4	109
2211	0	4	110
2040	0	4	111
22	0	3	99
1275	0	3	70
291	0	3	2
2136	0	3	69
1090	0	3	1
2141	0	3	3
3069	0	3	4
2014	0	3	5
2389	0	3	6
1309	1	3	7
2014	1	3	8
3069	0	3	9
1821	0	3	10
1309	0	3	11
1912	0	3	12
1481	0	3	13
291	0	3	15
1839	0	3	16
2492	0	3	17
340	1	3	18
746	0	3	19
1636	1	3	20
2379	0	3	21
2040	0	3	22
1538	0	3	23
1122	0	3	24
1604	0	3	25
1922	0	3	26
1636	0	3	27
931	0	3	29
2048	0	3	30
1929	0	3	31
357	0	3	32
1140	1	3	33
357	0	3	34
3022	0	3	35
1038	1	3	36
808	0	3	37
2580	0	3	38
3063	1	3	39
156	0	3	40
156	0	3	41
1194	1	3	42
1052	1	3	43
