187	0	14	106
187	0	14	107
187	0	14	108
2477	0	13	106
2477	0	13	107
2477	0	13	108
2668	0	12	106
2668	0	12	107
2668	0	12	108
869	0	11	106
869	0	11	107
869	0	11	108
2934	0	10	39
2934	0	10	40
1469	0	10	63
1469	0	10	64
1469	0	10	65
1469	0	10	66
1115	0	10	89
1115	0	10	90
1904	0	10	106
1904	0	10	107
1904	0	10	108
3063	0	9	39
3063	0	9	40
5	0	9	63
5	0	9	64
5	0	9	65
5	0	9	66
646	0	9	89
646	0	9	90
56	0	9	106
56	0	9	107
56	0	9	108
2578	0	8	39
2578	0	8	40
2079	0	8	63
2079	0	8	64
2079	0	8	65
2079	0	8	66
869	0	8	89
869	0	8	90
2678	0	8	106
2678	0	8	107
2678	0	8	108
5	0	7	39
5	0	7	40
2997	0	7	63
2997	1	7	64
2997	0	7	65
2997	0	7	66
948	0	7	89
948	0	7	90
1439	0	7	106
1439	0	7	107
1439	0	7	108
1114	0	6	39
1114	0	6	40
1557	0	6	63
1557	0	6	64
1557	0	6	65
1557	0	6	66
1430	0	6	89
1430	0	6	90
948	0	6	106
948	0	6	107
948	0	6	108
2873	0	5	3
1276	0	5	4
1523	0	5	5
2633	0	5	6
3054	0	5	7
212	1	5	8
1569	0	5	9
1596	0	5	10
2430	0	5	11
2608	0	5	12
2407	0	5	13
939	0	5	14
2972	0	5	15
840	0	5	16
136	0	5	17
2119	0	5	18
2517	0	5	19
1635	0	5	20
183	0	5	21
3059	0	5	22
2119	0	5	23
2873	0	5	26
3024	0	5	27
1834	0	5	28
1840	0	5	29
1887	0	5	30
1208	0	5	31
2273	0	5	32
1374	0	5	33
3104	0	5	34
752	0	5	35
2442	0	5	36
1038	0	5	37
672	0	5	38
869	0	5	39
869	0	5	40
1554	0	5	41
1477	0	5	44
1927	0	5	45
1920	0	5	46
746	0	5	47
2327	0	5	50
1404	0	5	51
1844	0	5	52
1798	0	5	53
2997	0	5	54
1527	0	5	55
1374	0	5	56
2623	0	5	58
2171	0	5	59
1919	0	5	60
1879	0	5	61
2016	0	5	62
948	0	5	63
948	0	5	64
948	0	5	65
948	0	5	66
2618	0	5	68
2547	0	5	69
212	0	5	72
1527	0	5	73
1460	0	5	75
133	0	5	76
1523	0	5	77
56	0	5	79
599	0	5	80
2608	0	5	81
2203	0	5	83
2	0	5	84
2377	0	5	85
1703	0	5	86
199	0	5	88
2578	0	5	89
2578	0	5	90
635	0	5	91
2399	0	5	92
2501	0	5	93
1115	0	5	94
2341	0	5	95
2242	0	5	96
1677	0	5	97
3065	0	5	98
1511	0	5	100
1638	0	5	101
1642	0	5	102
635	0	5	103
2490	0	5	104
2399	0	5	106
2399	0	5	107
2399	0	5	108
1193	0	5	111
1511	0	5	112
2976	0	5	114
599	0	5	115
2639	0	4	3
2994	0	4	4
187	0	4	5
3072	0	4	6
1870	0	4	7
869	0	4	8
2223	0	4	9
2123	0	4	10
212	0	4	11
2427	0	4	12
1446	0	4	13
2972	0	4	14
425	0	4	15
1355	0	4	16
1906	0	4	17
2909	0	4	18
1554	0	4	19
2110	0	4	20
2048	0	4	21
1879	0	4	22
2909	0	4	23
939	0	4	24
346	0	4	26
2972	0	4	27
425	0	4	28
13	0	4	29
1179	0	4	30
2618	0	4	31
1493	0	4	32
1744	0	4	33
433	0	4	34
300	0	4	35
1904	0	4	36
1629	0	4	37
965	0	4	38
2207	0	4	39
2207	0	4	40
1523	0	4	41
1525	0	4	43
221	0	4	44
80	0	4	45
784	0	4	46
3104	0	4	47
1834	0	4	49
3094	0	4	50
2972	0	4	51
784	0	4	52
2327	0	4	53
2280	0	4	54
1308	0	4	55
2389	0	4	56
3104	0	4	57
785	0	4	58
2989	0	4	59
2203	0	4	60
997	0	4	61
2304	0	4	62
1114	0	4	63
1114	0	4	64
1114	0	4	65
1114	0	4	66
1029	0	4	68
1920	0	4	69
1272	0	4	70
1470	0	4	72
2483	0	4	73
2678	0	4	75
343	0	4	76
1920	0	4	77
475	0	4	78
1383	0	4	79
2389	0	4	80
1523	0	4	81
475	0	4	82
2068	0	4	83
343	0	4	84
997	0	4	85
2711	0	4	86
1576	0	4	87
475	0	4	88
1904	0	4	89
1904	0	4	90
3065	0	4	91
3094	0	4	92
2608	0	4	93
352	0	4	94
1430	0	4	95
3072	0	4	96
2476	0	4	97
575	0	4	98
784	0	4	100
630	0	4	101
1170	1	4	102
575	0	4	103
143	0	4	104
2706	0	4	106
2706	0	4	107
2706	0	4	108
939	0	4	111
1033	0	4	112
1877	0	4	114
425	0	4	115
1887	0	3	3
2688	0	3	4
635	0	3	5
1972	0	3	6
1412	0	3	7
1576	0	3	8
2203	0	3	9
1115	0	3	10
2873	0	3	11
1777	0	3	12
1573	0	3	13
2906	0	3	14
1179	0	3	15
791	0	3	16
1932	0	3	17
1554	0	3	18
915	0	3	19
2483	1	3	20
1887	0	3	21
48	0	3	22
1629	0	3	23
1029	0	3	24
2822	0	3	26
2108	0	3	27
1269	0	3	28
54	0	3	29
2320	0	3	30
2994	1	3	31
2688	0	3	32
