2685	1	1	1
2978	0	1	64
2972	1	1	2
491	0	1	3
1254	0	1	4
1380	1	1	5
2153	1	1	6
2789	1	1	7
785	0	1	8
1871	1	1	9
1329	0	1	10
1286	0	1	11
3020	1	1	12
1121	0	1	13
479	0	1	14
3029	1	1	15
620	1	1	16
1330	0	1	17
1937	1	1	18
1069	1	1	19
1622	1	1	20
1211	0	1	21
1917	0	1	22
2150	0	1	23
547	1	1	24
885	1	1	25
499	1	1	26
479	1	1	27
1031	0	1	28
2783	1	1	29
1121	0	1	30
554	1	1	31
2251	1	1	32
1168	1	1	33
466	1	1	34
2875	1	1	35
1005	1	1	36
2149	0	1	37
2899	1	1	38
1579	1	1	39
253	0	1	40
2991	1	1	41
970	1	1	42
1392	1	1	43
1242	1	1	44
2330	1	1	45
2334	1	1	46
620	0	1	47
2309	1	1	48
58	1	1	49
1793	1	1	50
834	1	1	51
1579	0	1	52
1330	0	1	53
2922	1	1	54
2953	1	1	55
335	1	1	56
661	1	1	57
473	1	1	58
567	1	1	59
2959	1	1	60
2791	1	1	61
1004	1	1	62
2334	0	1	63
273	1	1	65
1199	1	1	66
1515	1	1	67
719	1	1	68
549	1	1	69
1607	0	1	70
2309	0	1	71
1735	1	1	72
559	0	1	73
135	0	1	74
2811	1	1	75
2749	1	1	76
2811	0	1	77
575	1	1	78
164	0	1	79
1031	0	1	80
892	0	1	81
1317	1	1	82
2899	0	1	83
2007	1	1	84
2880	0	1	85
1034	0	1	86
1432	1	1	87
2685	0	1	88
828	1	1	89
1940	0	1	90
3085	1	1	91
1607	0	1	92
2070	1	1	93
2149	0	1	94
2463	1	1	95
2899	0	1	96
2980	0	1	97
2132	1	1	98
2988	1	1	99
2780	1	1	100
1042	1	1	101
1049	1	1	102
2040	0	1	103
2057	1	1	104
2271	0	1	105
1917	1	1	106
1121	1	1	107
135	0	1	108
1940	1	1	109
2150	1	1	110
135	0	1	111
2880	0	1	112
1257	1	1	113
2980	1	1	114
604	1	1	115
2621	1	1	116
1185	0	1	117
1579	0	1	118
1709	0	1	119
1069	0	1	120
406	1	1	121
781	1	1	122
1000	1	1	123
2955	1	1	124
2880	1	1	125
2018	0	1	126
2309	0	1	127
2987	0	2	2
654	1	2	3
2309	0	2	4
1630	0	2	5
1928	0	2	6
575	0	2	7
2281	0	2	8
775	0	2	9
2018	0	2	10
2693	1	2	11
1727	0	2	12
2261	0	2	13
2470	1	2	14
2922	0	2	15
1740	0	2	16
2002	0	2	17
1330	0	2	18
1797	0	2	19
566	0	2	20
2271	1	2	21
3020	0	2	22
2988	0	2	23
273	0	2	24
479	0	2	25
466	0	2	26
1004	0	2	27
2149	0	2	28
956	0	2	29
2261	1	2	30
1170	0	2	31
2334	0	2	32
1607	0	2	33
643	0	2	34
1937	0	2	35
1004	0	2	36
1727	1	2	37
2002	0	2	38
2002	0	2	39
3075	0	2	41
1762	0	2	42
1109	0	2	43
2877	0	2	44
1856	0	2	45
1676	0	2	46
2685	0	2	47
1254	0	2	48
1727	0	2	49
1700	0	2	50
840	0	2	51
1175	1	2	52
2007	0	2	53
2685	0	2	54
2632	0	2	55
2150	0	2	56
2579	0	2	57
2746	0	2	58
970	0	2	59
1069	0	2	60
2930	0	2	61
2603	0	2	62
2061	0	2	63
473	0	2	65
834	0	2	66
2271	0	2	67
2497	0	2	68
1513	0	2	69
2164	1	2	70
1185	0	2	71
604	0	2	72
1937	0	2	73
1630	1	2	74
1847	0	2	75
2552	0	2	76
1847	1	2	77
2541	0	2	78
3085	0	2	79
529	0	2	80
1329	0	2	81
992	0	2	82
1330	1	2	83
1937	0	2	84
1329	1	2	85
2510	0	2	86
1709	0	2	87
529	1	2	88
1671	0	2	89
2735	1	2	90
2735	0	2	91
1095	1	2	92
2007	0	2	93
2902	1	2	94
2972	0	2	95
475	1	2	96
2470	0	2	97
2579	0	2	98
970	0	2	99
482	0	2	100
209	0	2	101
1004	0	2	102
1440	1	2	103
2061	0	2	104
970	0	2	105
1515	0	2	106
1513	0	2	107
1740	1	2	108
2271	0	2	109
1515	0	2	110
1630	0	2	111
1513	1	2	112
1814	0	2	113
1286	0	2	114
2621	0	2	115
1545	0	2	116
1211	0	2	117
2164	0	2	118
1515	0	2	119
2002	0	2	120
2153	0	2	121
1069	0	2	122
1069	0	2	123
458	0	2	124
1185	0	2	125
1515	0	2	126
1254	0	2	127
804	0	3	2
315	0	3	3
1579	0	3	4
1607	0	3	5
643	0	3	6
1891	0	3	7
2496	0	3	8
1254	0	3	9
2149	1	3	10
1357	0	3	11
2835	0	3	12
466	0	3	13
1049	0	3	14
2664	0	3	15
2664	0	3	16
970	0	3	17
2007	0	3	18
2974	0	3	19
1709	0	3	21
2154	1	3	22
2018	0	3	23
2334	0	3	24
529	0	3	25
1513	0	3	26
2957	0	3	27
559	0	3	29
2861	0	3	30
722	0	3	31
1475	0	3	32
2579	0	3	33
115	0	3	34
2497	0	3	35
529	0	3	36
1095	0	3	37
1069	0	3	38
1069	0	3	39
1089	0	3	41
498	0	3	42
2875	0	3	43
910	0	3	44
3029	0	3	45
2057	0	3	46
529	0	3	47
806	0	3	48
1095	0	3	49
3029	0	3	50
1211	0	3	51
840	0	3	52
834	0	3	53
1630	0	3	54
2470	0	3	55
273	0	3	56
949	0	3	57
466	0	3	58
2899	0	3	59
2875	0	3	60
1279	0	3	61
2144	0	3	62
499	0	3	63
2057	0	3	65
883	0	3	66
840	0	3	67
2875	0	3	68
2261	0	3	69
1004	0	3	70
1709	1	3	71
2621	0	3	72
1330	0	3	73
2164	0	3	74
1545	0	3	75
1164	0	3	76
1545	0	3	77
982	0	3	78
806	1	3	79
135	1	3	80
2061	1	3	81
647	0	3	82
1579	0	3	83
567	0	3	84
2061	0	3	85
1235	1	3	86
2018	0	3	87
2953	0	3	88
1513	0	3	89
2309	0	3	90
2309	0	3	91
1724	0	3	92
1937	0	3	93
1671	0	3	94
335	0	3	95
2891	0	3	96
1843	1	3	97
2922	0	3	98
2847	0	3	99
1676	0	3	100
