2041	1	1	4
977	1	1	5
1680	1	1	6
1405	1	1	7
453	1	1	9
2440	1	1	10
1882	1	1	11
1668	1	1	13
2366	1	1	15
2667	1	1	16
628	1	1	17
1447	1	1	18
933	1	1	19
2600	1	1	20
536	1	1	21
1840	1	1	23
1186	1	1	26
954	1	1	28
1959	1	1	29
2394	1	1	30
1396	1	1	31
2253	1	1	33
346	1	1	34
2542	1	1	35
760	1	1	36
1216	1	1	37
1892	1	1	38
1633	1	1	40
340	1	1	41
258	1	1	42
1878	1	1	43
1953	1	1	44
2950	1	1	45
2291	1	1	46
109	1	1	47
818	1	1	49
1936	1	1	51
2373	1	1	52
1120	1	1	53
2535	1	1	54
2934	1	1	55
697	1	1	56
2577	1	1	57
152	1	1	58
508	1	1	59
2176	1	1	60
214	1	1	61
2173	1	1	66
903	1	1	67
2403	1	1	68
279	1	1	69
712	0	1	1
225	0	1	2
1840	0	1	3
1651	0	1	8
3073	0	1	12
1401	0	1	14
1633	0	1	22
334	0	1	24
933	0	1	25
1186	0	1	27
258	0	1	32
2366	0	1	39
2366	0	1	48
628	0	1	50
214	0	1	62
214	0	1	63
214	0	1	64
214	0	1	65
279	0	1	70
337	1	2	1
292	1	2	2
1237	1	2	3
1251	1	2	8
2732	1	2	12
705	1	2	22
2618	1	2	25
1401	1	2	32
334	1	2	48
2946	1	2	50
2053	1	2	70
3031	0	2	4
1828	0	2	5
1447	0	2	6
3021	0	2	7
1840	0	2	9
1151	0	2	10
292	0	2	11
708	0	2	13
2814	0	2	14
712	0	2	15
933	0	2	16
2291	0	2	17
2397	0	2	18
1754	0	2	19
2803	0	2	20
2397	0	2	21
1401	0	2	23
1882	0	2	24
1840	0	2	26
1840	0	2	27
2863	0	2	28
2006	0	2	29
2934	0	2	30
1299	0	2	31
2348	0	2	33
2291	0	2	34
2934	0	2	35
903	0	2	36
2242	0	2	37
965	0	2	38
2415	0	2	39
1396	0	2	40
2767	0	2	41
1840	0	2	42
334	0	2	43
712	0	2	44
752	0	2	45
3031	0	2	46
985	0	2	47
1237	0	2	49
2600	0	2	51
2618	0	2	52
2182	0	2	53
334	0	2	54
1668	0	2	55
1651	0	2	56
2532	0	2	57
2577	0	2	58
767	0	2	59
2440	0	2	60
789	0	2	61
